TowID,Program,Year,Subregion,LatitudeStart,LongitudeStart,Date,TimeStartUTC,DayNight,TowDepth,Euphausia crystallorophias,Euphausia superba,Thysanoessa macrura,Themisto gaudichaudii,Salpa thompsoni,Limacina rangii,Gymnosomata
LTER_50056,LTER,1997,600,-65.45435,-64.6206,1/25/97,23:04:00,Day,121,3.062206895,8.297938242,7.409255799,0,0.074949094,0.438987758,0.107070117
LTER_50057,LTER,1997,600,-65.19597,-64.66492,1/26/97,1:19:00,Day,123,0.260703666,26.64391695,14.14056806,0,13.78601097,6.528020328,0.271131852
LTER_50061,LTER,1997,400,-66.24632,-67.31942,1/27/97,8:30:00,Day,120,0.39165408,5.20340364,0.71336988,0,0.6434316,0.83925864,0.04196292
LTER_50063,LTER,1997,400,-66.11672,-67.66027,1/27/97,12:32:00,Day,120,0.19747284,0.1692624,4.7040846,0,0.93094332,0.74757564,0.0423156
LTER_50065,LTER,1997,400,-65.9997,-67.98603,1/27/97,17:16:00,Day,122,0.019880998,1.113338206,20.70610279,0,0.079524114,1.163040884,0.049702556
LTER_50067,LTER,1997,400,-65.86963,-68.28833,1/27/97,20:59:00,Day,118,0,0.270597836,30.01703517,0.241605236,0,1.874856688,0.086977918
LTER_50069,LTER,1997,400,-65.75553,-68.62188,1/28/97,0:53:00,Day,123,0,22.62914837,33.10432836,0.149481162,0.804898593,6.623165379,0.298962324
LTER_50071,LTER,1997,400,-65.61655,-68.87308,1/28/97,6:35:00,Night,120,0,6.99325212,7.65700944,0.080890469,0.004232959,2.0374032,0.05338248
LTER_50073,LTER,1997,400,-65.4981,-69.22327,1/28/97,11:24:00,Day,121,0,0.408159983,4.450887474,0.553931466,1.049554242,5.481005607,0.058308569
LTER_50075,LTER,1997,400,-65.36818,-69.53478,1/28/97,15:10:00,Day,112,0,0.313549824,6.689063136,0.574841344,0,16.68085104,0.073161648
LTER_50079,LTER,1997,400,-65.24007,-69.77178,1/28/97,18:59:00,Day,120,0,2.13443316,13.87381584,1.8096282,0.06960108,30.32287164,0.21653676
LTER_50081,LTER,1997,300,-65.84833,-71.35735,1/29/97,8:18:00,Day,120,0,0.011496,47.59294752,0.67842084,4.4844768,12.60252972,0.12648528
LTER_50083,LTER,1997,300,-65.9813,-71.05553,1/29/97,13:23:00,Day,120,0,0.2225166,2.57483448,0.61456956,1.13377488,0.59337744,0.021192
LTER_50085,LTER,1997,300,-66.12003,-70.77163,1/29/97,17:22:00,Day,115,0,0.180734,11.60950358,1.073772825,0.180734,1.137561255,0.010626
LTER_50087,LTER,1997,300,-66.2546,-70.46725,1/29/97,20:58:00,Day,121,0,1.812817886,12.75686677,4.431332664,0.70498472,0.212614424,0.0111925
LTER_50092,LTER,1997,300,-66.38483,-70.18843,1/30/97,6:03:00,Night,120,0,0.02431116,44.00409,1.324596242,1.037040517,0,0.01762992
LTER_50094,LTER,1997,300,-66.50885,-69.84605,1/30/97,10:56:00,Day,120,0,35.62893084,34.19811324,2.94025152,2.78301888,0,0
LTER_50096,LTER,1997,300,-66.6426,-69.53247,1/30/97,14:42:00,Day,120,0.10526316,1.36842108,7.08270672,0.69172932,0.07518792,0,0.01503756
LTER_50098,LTER,1997,300,-66.77012,-69.22243,1/30/97,17:54:00,Day,132,0,55.35514631,29.24117011,0.724593672,0,1.306175508,0
LTER_50102,LTER,1997,200,-66.43812,-73.03102,2/1/97,8:09:00,Day,120,0,0,0.99934944,4.4033832,5.54326608,17.83214052,0.1093038
LTER_50104,LTER,1997,200,-66.58963,-72.74513,2/1/97,19:06:00,Day,123,0,15.35224475,19.11445486,1.941785871,0.012136164,26.66314751,0.291267936
LTER_50106,LTER,1997,200,-66.69958,-72.41837,2/1/97,22:51:00,Day,120,0,0.73550208,6.12446964,2.46110328,0.62234796,8.57142852,0.02828856
LTER_50110,LTER,1997,200,-66.9769,-71.82287,2/2/97,11:28:00,Day,116,0,0,101.7597204,3.277122496,0.016892384,0.16892384,0
LTER_50112,LTER,1997,200,-67.10812,-71.52393,2/2/97,15:24:00,Day,127,0.024980392,0.61201808,63.06284428,1.348937866,0,0,0.187352432
LTER_50114,LTER,1997,200,-67.23935,-71.21048,2/2/97,19:04:00,Day,120,0.02496876,5.4307116,5.40574284,1.39825224,0,0,0
LTER_50116,LTER,1997,200,-67.37412,-70.90338,2/2/97,22:30:00,Day,125,2.32358,0.107573125,11.87607575,0.387263375,0,0,0.064543875
LTER_50118,LTER,1997,200,-67.52035,-70.59015,2/3/97,6:44:00,Night,120,0.14495256,0.02070756,1.84767024,1.002151247,0,0.33693468,0.03003312
LTER_50122,LTER,1997,200,-67.7696,-69.92145,2/3/97,15:54:00,Day,123,0.020724516,0.05181129,0,0.82898064,0,0,0
LTER_50124,LTER,1997,200,-67.90312,-69.63425,2/3/97,19:33:00,Day,120,0.01317384,0.07904268,0.01317384,0.54012516,0.02634756,0.09221652,0.01317384
LTER_50126,LTER,1997,200,-68.02467,-69.30645,2/4/97,5:51:00,Night,120,0.06022884,0.26500704,6.36646536,0.061770828,0,0.0273486,0.02620584
LTER_50128,LTER,1997,200,-68.15147,-68.97802,2/4/97,10:57:00,Day,119.5,0.317174032,1.716471471,1.175409887,0.018657296,0,0.018657296,0
LTER_50130,LTER,1997,200,-67.97305,-68.53197,2/5/97,17:31:00,Day,125,0.0123375,1.38217,1.08599075,0,0,0.0123375,0.024681625
LTER_50131,LTER,1997,300,-67.41427,-67.80758,2/6/97,12:44:00,Day,120,0.50467296,1.02056076,1.04299068,0.08971968,0,0,0
LTER_50133,LTER,1997,400,-66.54963,-67.17417,2/7/97,14:45:00,Day,120,1.00076808,0.02633604,0.98760012,0.01316796,0,0.02633604,0.01316796
LTER_50135,LTER,1997,400,-66.50197,-66.70833,2/7/97,18:59:00,Day,122,0.715183032,2.676827742,2.625743292,0,0,0.05108445,0
LTER_50137,LTER,1997,400,-66.53698,-66.32375,2/7/97,23:13:00,Day,120,2.86713984,0.119964,2.68719384,0,0,0.0719784,0
LTER_50139,LTER,1997,400,-66.25462,-66.0841,2/8/97,6:58:00,Night,120,2.11816932,11.69432412,0.26025732,0,0,0.02879688,0
LTER_50141,LTER,1997,400,-66.25922,-66.58492,2/8/97,12:16:00,Day,124,0,96.80417752,0.0119908,0,0.46765298,0,0.0119908
LTER_50143,LTER,1997,500,-65.5159,-65.37357,2/10/97,11:14:00,Day,120,1.61848056,56.130282,143.4851855,0.18939672,14.84181072,0.29270388,0.008604
LTER_50145,LTER,1997,500,-65.85055,-65.16353,2/10/97,18:28:00,Day,118,12.60050256,67.82035179,0,0,0,0,0.01235342
LTER_50147,LTER,1997,500,-65.6126,-64.86012,2/11/97,0:01:00,Day,125,17.79797713,0,3.008108875,0,0,0.0109,0
LTER_50149,LTER,1997,600,-65.34125,-64.95362,2/11/97,6:54:00,Night,124,3.72677598,10.84153006,20.63313178,0.072389894,2.18294575,0.327623748,0
LTER_50151,LTER,1997,600,-65.2947,-64.2764,2/11/97,12:34:00,Day,70,0.05863263,0.04397449,5.80462778,0,1.28258823,0.12459426,0
LTER_50153,LTER,1997,600,-65.21903,-64.13523,2/11/97,15:56:00,Day,120,1.294827,68.08314816,1.01872428,0,0.0285624,0.0285624,0.009516
LTER_50155,LTER,1997,600,-65.12735,-64.03813,2/12/97,7:37:00,Night,120,9.22850844,108.772961,3.67318392,0.018839113,0.065801013,0.011124,0.02131296
LTER_60002,LTER,1998,600,-64.9389,-64.4437,1/29/98,8:36:00,Day,120,0,2.6905434,1.91067576,0.0389934,0,0.62389416,0.0389934
LTER_60003,LTER,1998,600,-64.82021667,-64.74,1/29/98,22:02:00,Day,120,0.03537264,0,6.40245084,1.62714216,0,0,0.07074528
LTER_60005,LTER,1998,600,-64.68901667,-65.04781667,1/30/98,3:28:00,Night,120,0,27.68732832,88.86043788,0.12745135,0,0,0.1441878
LTER_60008,LTER,1998,600,-64.57521667,-65.33545,1/30/98,10:44:00,Day,120,0,0.02469168,2.12348604,0.41975892,0,0.567909,0.07407504
LTER_60009,LTER,1998,600,-64.4493,-65.62656667,1/30/98,16:36:00,Day,120,0,0.10807764,50.74245516,0.24317472,0,0,0
LTER_60011,LTER,1998,600,-64.32595,-65.94511667,1/31/98,0:17:00,Day,120,0,1.58722812,62.44155456,0,0,0,0
LTER_60013,LTER,1998,600,-64.20878333,-66.2341,1/31/98,8:52:00,Day,120,0,0.67315068,36.13235352,0.01979856,0.03959712,0.01979856,0
LTER_60015,LTER,1998,600,-64.07506667,-66.53276667,1/31/98,15:16:00,Day,120,0,3.333045,269.0475727,0.12774732,0,0,0.0348402
LTER_60017,LTER,1998,600,-63.9606,-66.82943333,1/31/98,20:24:00,Day,140,0,0.32444664,9.89562014,0,0,0,0.02317476
LTER_60020,LTER,1998,500,-64.72736667,-67.97681667,2/1/98,9:51:00,Day,150,0,19.1411583,94.04615325,0.42873975,0,0,0.01383
LTER_60023,LTER,1998,500,-64.84975,-67.6909,2/2/98,5:09:00,Night,120,0,0.55144956,73.06510836,0.602994543,0,0.01227456,0
LTER_60024,LTER,1998,500,-65.10425,-67.07531667,2/2/98,8:35:00,Day,120,0,0.50917488,27.44740596,0.6821022,0,0,0
LTER_60026,LTER,1998,500,-65.2406,-66.79173333,2/2/98,14:20:00,Day,123,0,2.969558988,1.473269523,0.483416568,0,0,0
LTER_60028,LTER,1998,500,-65.36701667,-66.48548333,2/2/98,18:14:00,Day,120,0.02097552,0.04195116,0.10487784,0.85999776,0,0,0
LTER_60032,LTER,1998,400,-66.24423333,-66.48263333,2/3/98,3:39:00,Night,120,1.9149564,0.33449016,10.07678328,0.187607394,0,0,0.00606
LTER_60033,LTER,1998,400,-66.25753333,-67.40596667,2/3/98,8:39:00,Day,120,0.14582256,1.3909224,15.70396236,1.40213952,0,0,0
LTER_60034,LTER,1998,400,-66.13966667,-67.65901667,2/3/98,10:30:00,Day,120,0,355.2285098,0,7.10179248,0,0,0
LTER_60035,LTER,1998,400,-66.00935,-67.9386,2/3/98,14:20:00,Day,122,0,7.69409287,9.58950622,0.433696214,0,0,0
LTER_60036,LTER,1998,400,-65.89236667,-68.2882,2/3/98,17:24:00,Day,120,0.14644644,0.4393392,0,1.31801772,0,0,0
LTER_60037,LTER,1998,400,-65.7543,-68.58776667,2/3/98,19:00:00,Day,120,0.15164688,14.36854044,0,0.88460676,0,0,0
LTER_60039,LTER,1998,400,-65.50538333,-69.1792,2/4/98,8:49:00,Day,120,0.09272724,8.83689996,63.65720712,0.3338178,0,0,0
LTER_60040,LTER,1998,400,-65.375,-69.48313333,2/4/98,10:36:00,Day,130,0,1.14593219,107.5773084,0.12862499,0,0,0.011687
LTER_60041,LTER,1998,300,-65.98556667,-71.04835,2/4/98,19:40:00,Day,130,0.008138,0.60182473,67.98179193,1.38257028,0,0,0
LTER_60042,LTER,1998,300,-66.12245,-70.7638,2/4/98,22:06:00,Day,120,0,4.4387172,111.602032,0.28392648,0,0,0
LTER_60043,LTER,1998,300,-66.24296667,-70.51055,2/5/98,1:57:00,Night,120,0,1.93040304,2.78217108,0.147503416,0,0,0
LTER_60044,LTER,1998,300,-66.35723333,-70.18825,2/5/98,8:37:00,Day,120,0.04103712,0.04103712,0.41037156,0.54716208,0,0,0.02735808
LTER_60045,LTER,1998,300,-66.49635,-69.88755,2/5/98,10:23:00,Day,120,0.05174172,0.10348332,53.08695372,2.88028632,0,0,0
LTER_60046,LTER,1998,300,-66.62358333,-69.57446667,2/5/98,13:35:00,Day,120,0,0.3269112,0.2451834,0.85814196,0,0,0
LTER_60047,LTER,1998,300,-66.75383333,-69.22656667,2/5/98,16:31:00,Day,120,0.05916216,0.08874324,0.05916216,0.29581092,0,0,0
LTER_60048,LTER,1998,300,-66.8809,-68.91868333,2/5/98,18:23:00,Day,120,0,0.02600124,0,0.01300056,0,0,0
LTER_60049,LTER,1998,200,-66.44863333,-73.00341667,2/6/98,8:35:00,Day,120,0,0.0150222,0.15022212,0.0450666,0.27039996,8.02186392,0.63093312
LTER_60051,LTER,1998,200,-66.59216667,-72.73256667,2/6/98,14:17:00,Day,140,0,0.0593439,0.0593439,0.29671964,0,0.33628224,0.25715704
LTER_60053,LTER,1998,200,-66.7252,-72.43536667,2/6/98,18:09:00,Day,110,0,0.27144062,0.5655012,0.02262007,0,0.27144062,0
LTER_60055,LTER,1998,200,-66.8413,-72.11816667,2/7/98,8:50:00,Day,130,0,0,0.49720073,0.13921622,0,0.01988805,0
LTER_60057,LTER,1998,200,-66.97768333,-71.80126667,2/7/98,12:57:00,Day,120,0,29.3855514,1.4910216,0.28992084,0,0,0
LTER_60059,LTER,1998,200,-67.10291667,-71.5383,2/7/98,17:59:00,Day,120,0,7.06983132,0,1.41816828,0,0,0
LTER_60061,LTER,1998,200,-67.23828333,-71.19338333,2/7/98,22:27:00,Day,120,0.02630844,0,0.4472442,2.60453988,0,0,0
LTER_60063,LTER,1998,200,-67.37078333,-70.89823333,2/8/98,8:38:00,Day,120,0.01474152,0.02948304,0.89923308,4.03917816,0,0,0
LTER_60065,LTER,1998,200,-67.50218333,-70.5615,2/8/98,12:40:00,Day,120,0,4.82588892,0,0.53887092,0,0,0
LTER_60067,LTER,1998,200,-67.6315,-70.25261667,2/8/98,17:34:00,Day,141,0,0.025231809,0,1.059734427,0,0,0
LTER_60069,LTER,1998,200,-67.76343333,-69.93206667,2/8/98,23:48:00,Day,120,0,854.851643,0,0,0,0,0
LTER_60071,LTER,1998,200,-67.9038,-69.60713333,2/9/98,8:42:00,Day,150,0.36935595,0.812583,0.66484065,2.01914565,0.34473225,0,0
LTER_60073,LTER,1998,200,-68.02675,-69.30566667,2/9/98,12:22:00,Day,141,0.043985091,0,0.065977707,0.065977707,0,0.263910687,0
LTER_60075,LTER,1998,200,-68.16641667,-68.93283333,2/10/98,8:44:00,Day,118,0.030164694,1.643978006,1.417742506,0.015082406,0,0.165905994,0
LTER_60077,LTER,1998,300,-67.3946,-67.80771667,2/10/98,22:55:00,Day,126,4.713569658,1.14917607,8.47273896,0,0,0,0
LTER_60079,LTER,1998,300,-67.17236667,-67.65373333,2/11/98,1:43:00,Night,156,1.402614252,1.215598956,2.810208024,0.019979523,0,0,0
LTER_60080,LTER,1998,400,-66.56666667,-67.12726667,2/11/98,9:36:00,Day,126,3.971312226,0.02985948,3.822014826,0,0,0,0.01492974
LTER_60082,LTER,1998,400,-66.2782,-66.60191667,2/11/98,16:16:00,Day,135,0,0.251212185,4.2126345,0.09662004,0,0,0
LTER_60084,LTER,1998,500,-65.84163333,-65.14603333,2/11/98,23:34:00,Day,130,0.11647246,1.00942738,2.8147496,0,0,0,0
LTER_60086,LTER,1998,600,-65.48083333,-64.5775,2/12/98,8:20:00,Day,126,0,0.055601658,0.76452201,0.013900446,0,0.083402424,0.013900446
LTER_60088,LTER,1998,600,-65.12986667,-64.05493333,2/12/98,16:11:00,Day,150,0.1099647,0.60480555,1.97936355,0,0,0.0274911,0.1649469
LTER_60090,LTER,1998,600,-64.9247,-64.37625,2/13/98,8:30:00,Day,132,0,55.21501511,7.319045976,0.04956468,0,0,0.016521516
LTER_70001,LTER,1999,500,-65.7667,-65.0354,1/9/99,16:27:00,Day,120,1.7346564,4.7629548,2.61668508,0,0,0.17640576,0.01470048
LTER_70003,LTER,1999,500,-65.6097,-64.8351,1/9/99,22:20:00,Day,120,0.1486068,0.05572752,1.07739936,0,0,0.01857588,0.01857588
LTER_70006,LTER,1999,500,-65.469,-66.188,1/10/99,9:10:00,Day,134,0.0115508,0.05772385,31.44791931,0,0.0115508,0.923580662,0.05772385
LTER_70007,LTER,1999,500,-65.3488,-66.4546,1/10/99,19:40:00,Day,120,0,0.59332512,6.08158224,0,0,0.5686032,0.01236096
LTER_70009,LTER,1999,500,-65.233,-66.7707,1/11/99,2:35:00,Day,120,0,0.02439276,14.4648846,0.01219632,4.04919204,6.46407156,0.07317816
LTER_70011,LTER,1999,500,-65.1134,-67.0777,1/11/99,8:50:00,Day,135,0,0.70792677,0.362195145,0.04939029,3.375,24.36585368,0.181097505
LTER_70013,LTER,1999,500,-64.9896,-67.4074,1/11/99,19:33:00,Day,120,0,2.129316,2.59643088,0,0.07279716,5.84803596,0.08493
LTER_70015,LTER,1999,500,-64.8616,-67.6921,1/12/99,2:52:00,Day,120,0,1.97350392,0.11362116,0,8.53826592,4.03809528,0.23852256
LTER_70017,LTER,1999,500,-64.7323,-68.0093,1/12/99,7:51:00,Day,120,0,0.50005632,0.41896608,0.013515,2.7300372,11.71753572,0.27030072
LTER_70019,LTER,1999,500,-64.6126,-68.2841,1/12/99,18:01:00,Day,122,0,2.285302658,5.449567736,0.058597454,0.014649394,6.504322762,0.073246848
LTER_70021,LTER,1999,500,-64.4863,-68.5866,1/13/99,1:31:00,Day,119,0,0.09986361,0,0,66.35938324,5.729675903,0
LTER_70023,LTER,1999,500,-64.3601,-68.8731,1/13/99,6:15:00,Night,120,0,0.05107476,19.59456852,0,13.46522856,6.3874386,0.23148804
LTER_70026,LTER,1999,300,-65.9763,-71.1011,1/15/99,2:56:00,Day,140,0,0.44114924,0.06487488,0,6.43558846,9.34198328,0.09082486
LTER_70027,LTER,1999,300,-66.1115,-70.7899,1/15/99,6:45:00,Day,120,0,0.61847892,0.72407292,0.03016968,4.31426772,16.8950346,0.12067884
LTER_70029,LTER,1999,300,-65.8443,-71.3746,1/16/99,0:52:00,Day,121,0,0,2.202397835,0,60.95498638,3.217874605,0
LTER_70030,LTER,1999,300,-66.2423,-70.4841,1/16/99,7:12:00,Day,120,0,0.23678472,28.41416556,0.04984944,2.7915672,20.46318408,0.23678472
LTER_70032,LTER,1999,300,-66.3698,-70.1754,1/16/99,16:28:00,Day,125,0.0121625,1.423080625,0.243261625,0.0121625,0.03648925,7.382991125,0.25542475
LTER_70034,LTER,1999,300,-66.4997,-69.8694,1/16/99,23:30:00,Day,120,0.00984,1.51475412,0.88524588,0.03934428,0.80655744,15.59016396,0.11803284
LTER_70036,LTER,1999,300,-66.6319,-69.5461,1/17/99,6:32:00,Day,124,0,1.324914952,2.032540048,0.075279284,7.287032608,13.03836812,0.1656144
LTER_70038,LTER,1999,300,-66.7663,-69.2427,1/17/99,15:24:00,Day,120,0.32523468,0.23231052,8.86264644,0.03484656,0.18584844,13.19523768,0.09292416
LTER_70040,LTER,1999,300,-66.8887,-68.8,1/17/99,21:51:00,Day,122,11.83418154,0.926485568,3.96383002,0,0.038205642,1.66194317,0.085962542
LTER_70042,LTER,1999,600,-64.8124,-64.7184,1/18/99,22:18:00,Day,120,0,2.33669388,6.032316,0,1.83952488,0.34801824,0.04971684
LTER_70043,LTER,1999,600,-64.9277,-64.4017,1/19/99,0:03:00,Day,140,0,9.30573294,9.5880099,0,2.02298544,0.25404932,0.05645542
LTER_70044,LTER,1999,600,-64.6949,-65.0393,1/19/99,7:22:00,Day,120,0,9.55518096,2.55219816,0,24.51043968,0.23343276,0.0311244
LTER_70046,LTER,1999,600,-64.5761,-65.3467,1/19/99,16:59:00,Day,125,0,8.574647375,25.74480513,0,10.03504963,0.1981975,0.0104375
LTER_70048,LTER,1999,600,-64.4479,-65.6503,1/19/99,23:46:00,Day,120,0,0.52392408,4.17000804,0,1.6786956,6.32985828,0.06415392
LTER_70050,LTER,1999,600,-64.3314,-65.9577,1/20/99,6:08:00,Night,120,0.72751764,1.73795892,0.60943524,0,0.522514028,2.61527064,0.05129232
LTER_70052,LTER,1999,600,-64.2077,-66.2543,1/20/99,14:51:00,Day,120,0,0.96269556,2.46690732,0,0.36101088,2.6714802,0.08423592
LTER_70054,LTER,1999,600,-63.8473,-67.1437,1/21/99,6:37:00,Night,120,0,0.04483632,0.45721332,0,37.37794053,5.01515244,0.1105482
LTER_70055,LTER,1999,600,-63.9707,-66.8649,1/21/99,12:31:00,Day,120,0,1.45711452,3.00695436,0,14.59763772,3.00695436,0.22519044
LTER_70057,LTER,1999,600,-64.0861,-66.5627,1/21/99,21:29:00,Day,119,0,0.755255872,24.90770864,0,14.41279912,5.412666924,0.141610476
LTER_70060,LTER,1999,600,-64.8147,-64.0453,1/23/99,7:10:00,Day,40,0,0.30852616,1.28413592,0,2.49322492,0.08338544,0.00833856
LTER_70061,LTER,1999,600,-65.1281,-64.0335,1/23/99,11:48:00,Day,120,0,0,1.46377896,0,0,0.05974608,0.01493652
LTER_70067,LTER,1999,400,-65.24,-69.8003,1/26/99,6:31:00,Night,125,0,0,0,0,1.874245518,18.2545055,0.268728
LTER_70069,LTER,1999,400,-65.373,-69.4924,1/26/99,17:59:00,Day,125,0,19.549341,1.499228125,0.014843875,0.089063125,5.818786375,0.07421925
LTER_70071,LTER,1999,400,-65.5017,-69.1864,1/27/99,0:40:00,Day,170,0,0.74960123,0.23923454,0,2.18500796,18.29346098,0.22328548
LTER_70073,LTER,1999,400,-65.6295,-68.8866,1/27/99,5:52:00,Night,120,0,0.07212984,0.792345,0,0.246727519,16.1306508,0.18307356
LTER_70075,LTER,1999,400,-65.7535,-68.5752,1/27/99,18:14:00,Day,120,0,4.19332884,5.47311096,0,0.04084416,21.14363508,0.09530292
LTER_70077,LTER,1999,400,-65.883,-68.2672,1/28/99,0:42:00,Day,120,0,0.60196296,2.2900764,0,0.1046892,11.24100324,0.19629228
LTER_70079,LTER,1999,400,-66.0079,-67.9653,1/28/99,6:29:00,Night,120,0,3.04316544,1.81169448,0.013834539,1.394007953,9.375573,0.28172256
LTER_70081,LTER,1999,400,-66.1359,-67.6537,1/28/99,15:39:00,Day,125,0.010774,2.230218875,7.046198875,0,0.064644,3.05981725,0.096966
LTER_70083,LTER,1999,400,-66.2513,-67.3377,1/28/99,21:39:00,Day,120,2.9278398,19.37622276,21.95879844,0.02762112,1.82299464,0.66290712,0.02762112
LTER_70085,LTER,1999,200,-67.511,-70.5927,1/29/99,9:20:00,Day,120,0.05520288,5.31051612,15.57825012,0.05520288,11.33866956,5.05658292,0.06624348
LTER_70087,LTER,1999,200,-67.6474,-70.2688,1/29/99,17:23:00,Day,120,0,19.3624188,12.78295608,0,1.64486568,5.65833792,0.10339152
LTER_70089,LTER,1999,200,-67.7657,-69.9399,1/29/99,22:28:00,Day,120,0.0363372,0.05813952,0.27616284,0,0.29069772,25.95930228,0.1453488
LTER_70091,LTER,1999,200,-67.902,-69.6158,1/30/99,6:37:00,Night,90,0,0,11.50187373,0,0.041748196,10.77419277,0.15046191
LTER_70093,LTER,1999,200,-67.8277,-68.8525,2/1/99,7:50:00,Day,120,0.0386598,0.0386598,0.65721648,0,0,4.38788664,0.06765468
LTER_70095,LTER,1999,200,-67.8541,-68.9091,2/1/99,8:48:00,Day,145,0.01783964,0.07135827,0.178395675,0.01783964,0,13.82566431,0.053518775
LTER_70096,LTER,1999,200,-68.1552,-68.9498,2/1/99,14:19:00,Day,120,0.12820512,0.74592072,0.29137524,0.011652,0,4.90675992,0.02331
LTER_70097,LTER,1999,200,-68.0317,-69.2886,2/1/99,19:28:00,Day,120,0,0.011664,0.06997764,0,0.02332584,5.78481876,0.03498888
LTER_70098,LTER,1999,200,-67.3802,-70.9065,2/2/99,10:17:00,Day,120,0,4.07052516,1.011882,0,9.49789188,5.53085472,0.05749332
LTER_70100,LTER,1999,200,-67.2544,-71.2248,2/2/99,18:36:00,Day,120,0.01010016,2.54524032,0.51510816,0,0.52520832,2.91894624,0.0505008
LTER_70102,LTER,1999,200,-67.1232,-71.5276,2/2/99,23:41:00,Day,120,0,2.43179232,12.33792444,0,1.85279412,12.86428632,0.18949032
LTER_70104,LTER,1999,200,-66.9844,-71.833,2/3/99,7:06:00,Night,120,0,15.2846268,2.71296348,0,1.661900085,4.2203844,0.04943808
LTER_70106,LTER,1999,200,-66.8477,-72.1558,2/3/99,16:18:00,Day,120,0,5.8686132,0.4379562,0,0,9.30969756,0.27528672
LTER_70108,LTER,1999,200,-66.7143,-72.4607,2/3/99,23:21:00,Day,122,0,1.697690878,4.502571406,0,18.82222442,10.73973979,0.110719026
LTER_70110,LTER,1999,200,-66.5806,-72.7315,2/4/99,6:31:00,Night,120,0,2.52218592,0.52275792,0,12.13756334,2.5662528,0.02032248
LTER_70112,LTER,1999,200,-66.4432,-73.0269,2/4/99,20:44:00,Day,122,0,0.240690506,9.206411824,0,10.92133166,2.376818762,0.18051791
LTER_70114,LTER,1999,300,-65.8482,-71.3733,2/5/99,5:27:00,Night,120,0,3.6809106,54.9086172,0.148394074,22.42586496,0.17520144,0.05875824
LTER_70115,LTER,1999,300,-65.9804,-71.0957,2/5/99,11:21:00,Day,120,0,0.30443412,9.9801456,0,9.75512904,5.6121774,0.145599
LTER_70116,LTER,1999,300,-66.1094,-70.7669,2/5/99,16:31:00,Day,122,0,4.182098512,0.486805132,0,0.564251342,12.8228893,0.088510024
LTER_70117,LTER,1999,300,-66.2447,-70.4826,2/5/99,19:35:00,Day,120,0,3.41081856,12.3344718,0,0.48914844,9.05585544,0.11898204
LTER_70118,LTER,1999,300,-66.3743,-70.1707,2/5/99,22:16:00,Day,120,0,0.79898976,10.3179888,0,0.0275514,5.13833088,0.09642984
LTER_70119,LTER,1999,300,-66.4971,-69.8595,2/6/99,1:42:00,Day,120,0,2.6001918,6.99649512,0.011508,0.93205932,5.39843784,0.06674664
LTER_70120,LTER,1999,300,-66.6338,-69.5433,2/6/99,7:01:00,Night,120,0,0.66244968,1.51890168,0.008846502,1.046286344,7.9378836,0.13010616
LTER_70121,LTER,1999,300,-66.7678,-69.2371,2/6/99,11:41:00,Day,120,0,2.55822288,0.8276604,0.08599068,1.48333932,9.79218924,0.17198136
LTER_70122,LTER,1999,300,-66.8956,-68.9346,2/6/99,15:47:00,Day,127,0.055834026,16.95120016,2.255693355,0.022333585,0.0111633,6.320407984,0.167501951
LTER_70123,LTER,1999,400,-66.5483,-67.6589,2/6/99,22:26:00,Day,163,0.985435571,2.631560835,3.449024417,0,0.067188763,1.410964512,0.033594463
LTER_70124,LTER,1999,400,-66.496,-66.6786,2/7/99,6:11:00,Night,120,0.23105904,2.14985352,0.24986184,0.012879037,0.012128308,0.6082254,0.02185548
LTER_70126,LTER,1999,600,-63.9599,-66.8485,2/9/99,20:19:00,Day,120,0,0,0.03479412,0.01988232,8.6190042,0,0.02485296
LTER_70127,LTER,1999,600,-64.0846,-66.5317,2/10/99,2:11:00,Night,125,0,0.089385,3.1556435,0.006369945,2.527235239,0,0.014404375
LTER_70128,LTER,1999,600,-64.2063,-66.2432,2/10/99,6:30:00,Night,120,12.29785872,11.74816236,7.64670336,0,1.924020938,1.06420812,0.04635192
LTER_70129,LTER,1999,600,-64.4503,-65.6335,2/10/99,15:40:00,Day,125,0,0.150240375,39.1896265,0,7.176867625,1.0979105,0.023113875
LTER_70130,LTER,1999,600,-64.5796,-65.3383,2/10/99,19:53:00,Day,121,0,0.81435783,29.41189011,0,1.194391484,10.55950641,0.162871566
LTER_70131,LTER,1999,600,-64.7028,-65.0443,2/10/99,23:49:00,Day,120,0,0.30974796,52.5022776,0,13.37382324,0.20953536,0.02733072
